Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,dataset
IndiGo,2019-06-15,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:30:00,2022-01-05 21:00:00,13h 30m,1 stop,No info,6093.0,train
IndiGo,2019-06-03,Delhi,Cochin,DEL → HYD → COK,2022-01-05 08:35:00,2022-01-05 16:10:00,7h 35m,1 stop,No info,7514.0,train
IndiGo,2019-05-18,Delhi,Cochin,DEL → COK,2022-01-05 14:25:00,2022-01-05 17:40:00,3h 15m,non-stop,No info,6015.0,train
Jet Airways,2019-05-21,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:00:00,2022-05-22 04:25:00,18h 25m,1 stop,In-flight meal not included,12898.0,train
Air India,2019-01-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 19:00:00,2022-06-02 19:15:00,24h 15m,1 stop,No info,8792.0,train
IndiGo,2019-05-15,Banglore,Delhi,BLR → DEL,2022-01-05 08:30:00,2022-01-05 11:20:00,2h 50m,non-stop,No info,4823.0,train
SpiceJet,2019-01-04,Banglore,Delhi,BLR → DEL,2022-01-05 05:55:00,2022-01-05 08:35:00,2h 40m,non-stop,No check-in baggage included,3919.0,train
IndiGo,2019-01-05,Chennai,Kolkata,MAA → CCU,2022-01-05 13:15:00,2022-01-05 15:35:00,2h 20m,non-stop,No info,3597.0,train
SpiceJet,2019-05-21,Mumbai,Hyderabad,BOM → HYD,2022-01-05 05:45:00,2022-01-05 07:15:00,1h 30m,non-stop,No info,2017.0,train
Air Asia,2019-06-27,Banglore,Delhi,BLR → DEL,2022-01-05 23:55:00,2022-06-28 02:45:00,2h 50m,non-stop,No info,3383.0,train
SpiceJet,2019-06-18,Mumbai,Hyderabad,BOM → HYD,2022-01-05 22:45:00,2022-06-19 00:15:00,1h 30m,non-stop,No check-in baggage included,1965.0,train
Jet Airways,2019-06-24,Delhi,Cochin,DEL → BOM → COK,2022-01-05 02:15:00,2022-01-05 12:35:00,10h 20m,1 stop,In-flight meal not included,10262.0,train
Jet Airways,2019-03-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 16:00:00,2022-03-04 04:25:00,12h 25m,1 stop,No info,17234.0,train
Jet Airways,2019-09-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 20:00:00,2022-06-10 04:40:00,8h 40m,1 stop,No info,14178.0,train
IndiGo,2019-03-06,Delhi,Cochin,DEL → MAA → COK,2022-01-05 02:00:00,2022-01-05 07:25:00,5h 25m,1 stop,No info,5636.0,train
IndiGo,2019-04-15,Banglore,Delhi,BLR → DEL,2022-01-05 18:55:00,2022-01-05 21:50:00,2h 55m,non-stop,No info,4823.0,train
Air India,2019-05-21,Delhi,Cochin,DEL → MAA → COK,2022-01-05 12:30:00,2022-05-22 09:25:00,20h 55m,1 stop,No info,7480.0,train
Jet Airways,2019-09-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 18:55:00,2022-06-10 16:20:00,21h 25m,1 stop,No info,14571.0,train
IndiGo,2019-01-03,Mumbai,Hyderabad,BOM → HYD,2022-01-05 09:10:00,2022-01-05 10:40:00,1h 30m,non-stop,No info,13999.0,train
Jet Airways,2019-05-18,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 20:25:00,2022-05-19 21:05:00,24h 40m,1 stop,No info,14151.0,train
Air India,2019-01-05,Banglore,Delhi,BLR → DEL,2022-01-05 21:05:00,2022-01-05 23:55:00,2h 50m,non-stop,No info,6121.0,train
SpiceJet,2019-05-24,Chennai,Kolkata,MAA → CCU,2022-01-05 08:20:00,2022-01-05 10:35:00,2h 15m,non-stop,No check-in baggage included,3543.0,train
Air India,2019-05-18,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 19:45:00,2022-05-19 19:15:00,23h 30m,2 stops,No info,10651.0,train
Jet Airways,2019-05-21,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 23:05:00,2022-05-23 04:25:00,29h 20m,2 stops,No info,15129.0,train
IndiGo,2019-06-24,Delhi,Cochin,DEL → MAA → COK,2022-01-05 07:15:00,2022-01-05 12:30:00,5h 15m,1 stop,No info,6582.0,train
Jet Airways,2019-05-27,Delhi,Cochin,DEL → BHO → BOM → COK,2022-01-05 05:30:00,2022-01-05 12:35:00,7h 5m,2 stops,In-flight meal not included,15544.0,train
IndiGo,2019-03-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 18:35:00,2022-03-28 01:35:00,7h,1 stop,No info,8574.0,train
IndiGo,2019-09-03,Mumbai,Hyderabad,BOM → HYD,2022-01-05 02:30:00,2022-01-05 04:00:00,1h 30m,non-stop,No info,4784.0,train
IndiGo,2019-03-06,Delhi,Cochin,DEL → HYD → COK,2022-01-05 05:05:00,2022-01-05 12:10:00,7h 5m,1 stop,No info,6818.0,train
Jet Airways,2019-01-03,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 14:05:00,2022-03-02 09:30:00,19h 25m,1 stop,No info,25735.0,train
Jet Airways,2019-09-04,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 13:25:00,2022-04-10 19:00:00,29h 35m,2 stops,No info,9483.0,train
Jet Airways,2019-06-24,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 19:30:00,2022-06-25 12:35:00,17h 5m,2 stops,In-flight meal not included,10368.0,train
Multiple carriers,2019-05-15,Delhi,Cochin,DEL → BOM → COK,2022-01-05 09:00:00,2022-01-05 21:00:00,12h,1 stop,No info,8073.0,train
IndiGo,2019-01-03,Kolkata,Banglore,CCU → BLR,2022-01-05 22:10:00,2022-03-02 00:55:00,2h 45m,non-stop,No info,4778.0,train
Jet Airways,2019-05-18,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 20:00:00,2022-05-19 04:40:00,8h 40m,1 stop,No info,13941.0,train
Jet Airways,2019-01-05,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 16:30:00,2022-01-05 22:35:00,6h 5m,1 stop,In-flight meal not included,10844.0,train
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 06:30:00,2022-01-05 19:50:00,13h 20m,1 stop,In-flight meal not included,10844.0,train
SpiceJet,2019-05-24,Kolkata,Banglore,CCU → BLR,2022-01-05 09:00:00,2022-01-05 11:25:00,2h 25m,non-stop,No check-in baggage included,3841.0,train
Jet Airways,2019-05-15,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 06:30:00,2022-01-05 16:20:00,9h 50m,1 stop,In-flight meal not included,10844.0,train
Jet Airways,2019-03-27,Delhi,Cochin,DEL → MAA → BOM → COK,2022-01-05 05:10:00,2022-01-05 18:50:00,13h 40m,2 stops,In-flight meal not included,8728.0,train
Jet Airways,2019-01-05,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 20:25:00,2022-05-02 14:25:00,18h,1 stop,No info,11467.0,train
Multiple carriers,2019-06-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 09:00:00,2022-01-05 15:30:00,6h 30m,1 stop,No info,15078.0,train
Multiple carriers,2019-06-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 17:00:00,2022-06-07 01:30:00,8h 30m,1 stop,No info,7198.0,train
Air India,2019-06-24,Delhi,Cochin,DEL → BOM → COK,2022-01-05 21:00:00,2022-06-25 07:40:00,10h 40m,1 stop,No info,8372.0,train
Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 16:00:00,2022-05-28 01:30:00,9h 30m,1 stop,In-flight meal not included,7308.0,train
SpiceJet,2019-03-27,Delhi,Cochin,DEL → PNQ → COK,2022-01-05 08:45:00,2022-01-05 13:15:00,4h 30m,1 stop,No check-in baggage included,4414.0,train
IndiGo,2019-04-18,Kolkata,Banglore,CCU → BLR,2022-01-05 14:25:00,2022-01-05 16:55:00,2h 30m,non-stop,No info,5224.0,train
Jet Airways,2019-03-21,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 05:45:00,2022-01-05 16:10:00,10h 25m,1 stop,In-flight meal not included,7832.0,train
IndiGo,2019-09-03,Banglore,New Delhi,BLR → DEL,2022-01-05 01:30:00,2022-01-05 04:15:00,2h 45m,non-stop,No info,6860.0,train
Multiple carriers,2019-06-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 13:00:00,2022-03-07 01:35:00,12h 35m,1 stop,In-flight meal not included,15136.0,train
Jet Airways,2019-03-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 16:00:00,2022-03-28 19:45:00,27h 45m,1 stop,In-flight meal not included,5963.0,train
Air India,2019-03-27,Delhi,Cochin,DEL → HYD → BOM → COK,2022-01-05 21:30:00,2022-03-28 19:15:00,21h 45m,2 stops,No info,8665.0,train
Jet Airways,2019-05-21,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 23:05:00,2022-05-23 04:25:00,29h 20m,2 stops,No info,15129.0,train
SpiceJet,2019-05-18,Kolkata,Banglore,CCU → BLR,2022-01-05 17:10:00,2022-01-05 19:40:00,2h 30m,non-stop,No check-in baggage included,3841.0,train
Multiple carriers,2019-09-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:00:00,2022-06-10 01:30:00,15h 30m,1 stop,No info,13377.0,train
Jet Airways,2019-09-03,Delhi,Cochin,DEL → IDR → BOM → COK,2022-01-05 05:25:00,2022-03-10 04:25:00,23h,2 stops,No info,16914.0,train
Jet Airways,2019-09-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 02:15:00,2022-01-05 19:00:00,16h 45m,1 stop,In-flight meal not included,10262.0,train
IndiGo,2019-09-05,Kolkata,Banglore,CCU → MAA → BLR,2022-01-05 17:35:00,2022-01-05 22:15:00,4h 40m,1 stop,No info,5386.0,train
Jet Airways,2019-05-15,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 21:10:00,2022-05-16 04:40:00,7h 30m,1 stop,No info,14388.0,train
Jet Airways,2019-05-27,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 05:30:00,2022-01-05 19:00:00,13h 30m,2 stops,No info,15129.0,train
IndiGo,2019-05-15,Delhi,Cochin,DEL → HYD → COK,2022-01-05 11:55:00,2022-01-05 22:30:00,10h 35m,1 stop,No info,6442.0,train
Jet Airways,2019-03-06,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 19:30:00,2022-06-04 12:35:00,17h 5m,2 stops,In-flight meal not included,10368.0,train
Jet Airways,2019-03-21,Delhi,Cochin,DEL → BOM → COK,2022-01-05 15:00:00,2022-03-22 18:50:00,27h 50m,1 stop,No info,12767.0,train
Jet Airways,2019-06-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 15:00:00,2022-06-07 04:25:00,13h 25m,1 stop,In-flight meal not included,10262.0,train
Multiple carriers,2019-12-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 08:00:00,2022-01-05 21:00:00,13h,1 stop,No info,7408.0,train
Multiple carriers,2019-06-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:00:00,2022-01-05 21:00:00,11h,1 stop,No info,13587.0,train
Air India,2019-05-15,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 16:50:00,2022-05-16 07:55:00,15h 5m,1 stop,No info,8891.0,train
IndiGo,2019-06-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:35:00,2022-06-07 01:30:00,14h 55m,1 stop,No info,5883.0,train
Jet Airways,2019-06-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 13:00:00,2022-06-28 12:35:00,23h 35m,1 stop,In-flight meal not included,10262.0,train
Jet Airways,2019-09-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 21:10:00,2022-06-10 20:45:00,23h 35m,1 stop,In-flight meal not included,10844.0,train
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 06:30:00,2022-01-05 19:50:00,13h 20m,1 stop,No info,14781.0,train
IndiGo,2019-03-15,Chennai,Kolkata,MAA → CCU,2022-01-05 14:40:00,2022-01-05 17:05:00,2h 25m,non-stop,No info,6297.0,train
Air Asia,2019-12-05,Kolkata,Banglore,CCU → BLR,2022-01-05 22:50:00,2022-05-13 01:20:00,2h 30m,non-stop,No info,4409.0,train
Air India,2019-09-06,Delhi,Cochin,DEL → GOI → BOM → COK,2022-01-05 10:55:00,2022-01-05 19:15:00,8h 20m,2 stops,No info,12383.0,train
SpiceJet,2019-03-05,Mumbai,Hyderabad,BOM → HYD,2022-01-05 13:15:00,2022-01-05 14:45:00,1h 30m,non-stop,No info,2017.0,train
Air India,2019-06-03,Mumbai,Hyderabad,BOM → DEL → HYD,2022-01-05 19:00:00,2022-03-07 09:10:00,14h 10m,1 stop,No info,12308.0,train
SpiceJet,2019-03-18,Chennai,Kolkata,MAA → CCU,2022-01-05 17:45:00,2022-01-05 20:05:00,2h 20m,non-stop,No info,3384.0,train
Jet Airways,2019-03-15,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 08:55:00,2022-01-05 16:10:00,7h 15m,1 stop,In-flight meal not included,9134.0,train
IndiGo,2019-05-18,Delhi,Cochin,DEL → MAA → COK,2022-01-05 02:00:00,2022-01-05 07:25:00,5h 25m,1 stop,No info,7464.0,train
Multiple carriers,2019-04-27,Delhi,Cochin,DEL → HYD → COK,2022-01-05 07:10:00,2022-01-05 16:10:00,9h,1 stop,In-flight meal not included,6093.0,train
Multiple carriers,2019-03-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 04:00:00,2022-01-05 18:50:00,14h 50m,1 stop,No info,15237.0,train
Jet Airways,2019-01-05,Mumbai,Hyderabad,BOM → HYD,2022-01-05 07:05:00,2022-01-05 08:30:00,1h 25m,non-stop,In-flight meal not included,4995.0,train
Air India,2019-05-24,Delhi,Cochin,DEL → COK,2022-01-05 14:10:00,2022-01-05 17:10:00,3h,non-stop,No info,6934.0,train
Jet Airways,2019-01-04,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 21:10:00,2022-04-02 10:05:00,12h 55m,1 stop,No info,13784.0,train
Air Asia,2019-06-15,Kolkata,Banglore,CCU → BLR,2022-01-05 10:20:00,2022-01-05 12:55:00,2h 35m,non-stop,No info,4409.0,train
Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 13:00:00,2022-01-05 19:15:00,6h 15m,1 stop,No info,15898.0,train
Air India,2019-05-21,Delhi,Cochin,DEL → HYD → BOM → COK,2022-01-05 17:15:00,2022-05-22 19:15:00,26h,2 stops,No info,11989.0,train
SpiceJet,2019-03-06,Mumbai,Hyderabad,BOM → HYD,2022-01-05 13:15:00,2022-01-05 14:45:00,1h 30m,non-stop,No info,2017.0,train
Multiple carriers,2019-01-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 04:55:00,2022-01-05 19:00:00,14h 5m,1 stop,No info,11098.0,train
IndiGo,2019-05-21,Delhi,Cochin,DEL → BOM → COK,2022-01-05 17:30:00,2022-05-22 01:30:00,8h,1 stop,No info,6794.0,train
Jet Airways,2019-01-05,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 21:10:00,2022-05-02 09:20:00,12h 10m,1 stop,In-flight meal not included,10844.0,train
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → IDR → BOM → COK,2022-01-05 15:05:00,2022-03-10 01:35:00,10h 30m,2 stops,No info,34608.0,train
Air India,2019-05-15,Delhi,Cochin,DEL → COK,2022-01-05 14:10:00,2022-01-05 17:10:00,3h,non-stop,No info,6094.0,train
IndiGo,2019-09-05,Kolkata,Banglore,CCU → HYD → BLR,2022-01-05 15:15:00,2022-01-05 20:30:00,5h 15m,1 stop,No info,4565.0,train
Air India,2019-05-27,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,2022-01-05 05:15:00,2022-05-28 19:15:00,38h,3 stops,No info,10493.0,train
Air India,2019-06-27,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 19:45:00,2022-06-28 19:15:00,23h 30m,2 stops,No info,9653.0,train
Air India,2019-03-18,Banglore,New Delhi,BLR → BOM → NAG → DEL,2022-01-05 06:45:00,2022-03-16 10:35:00,27h 50m,2 stops,No info,12305.0,train
Air India,2019-05-15,Banglore,Delhi,BLR → DEL,2022-01-05 10:00:00,2022-01-05 12:45:00,2h 45m,non-stop,No info,6961.0,train
Multiple carriers,2019-05-15,Delhi,Cochin,DEL → BOM → COK,2022-01-05 06:00:00,2022-01-05 12:35:00,6h 35m,1 stop,No info,9794.0,train
Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 17:30:00,2022-05-28 01:30:00,8h,1 stop,No info,13377.0,train
Jet Airways,2019-05-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 02:15:00,2022-01-05 19:00:00,16h 45m,1 stop,In-flight meal not included,12898.0,train
Multiple carriers,2019-06-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 11:25:00,2022-01-05 19:15:00,7h 50m,1 stop,No info,7155.0,train
Multiple carriers,2019-06-24,Delhi,Cochin,DEL → BOM → COK,2022-01-05 15:00:00,2022-06-25 01:30:00,10h 30m,1 stop,No info,13377.0,train
Vistara,2019-03-05,Banglore,Delhi,BLR → DEL,2022-01-05 11:30:00,2022-01-05 14:20:00,2h 50m,non-stop,No info,4668.0,train
IndiGo,2019-01-03,Banglore,New Delhi,BLR → HYD → DEL,2022-01-05 07:30:00,2022-01-05 12:20:00,4h 50m,1 stop,No info,8110.0,train
Jet Airways,2019-06-04,Banglore,Delhi,BLR → DEL,2022-01-05 08:20:00,2022-01-05 11:20:00,3h,non-stop,In-flight meal not included,4544.0,train
Air India,2019-06-27,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 16:40:00,2022-06-28 19:15:00,26h 35m,2 stops,No info,9653.0,train
Jet Airways,2019-01-05,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 08:25:00,2022-01-05 18:15:00,9h 50m,1 stop,No info,14781.0,train
Vistara Premium economy,2019-06-04,Banglore,Delhi,BLR → DEL,2022-01-05 11:30:00,2022-01-05 14:20:00,2h 50m,non-stop,No info,5969.0,train
SpiceJet,2019-03-04,Mumbai,Hyderabad,BOM → HYD,2022-01-05 13:15:00,2022-01-05 14:45:00,1h 30m,non-stop,No info,2017.0,train
Jet Airways,2019-06-06,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 17:00:00,2022-01-05 23:35:00,6h 35m,1 stop,No info,14151.0,train
Jet Airways,2019-09-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 16:30:00,2022-06-10 04:40:00,12h 10m,1 stop,No info,13731.0,train
Jet Airways,2019-03-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 09:00:00,2022-01-05 18:50:00,9h 50m,1 stop,In-flight meal not included,15400.0,train
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 09:35:00,2022-05-10 10:55:00,25h 20m,1 stop,In-flight meal not included,8066.0,train
Jet Airways,2019-03-03,Delhi,Cochin,DEL → BHO → BOM → COK,2022-01-05 05:40:00,2022-03-04 18:50:00,37h 10m,2 stops,No info,21314.0,train
Air India,2019-01-03,Banglore,New Delhi,BLR → CCU → DEL,2022-01-05 11:05:00,2022-01-05 22:45:00,11h 40m,1 stop,No info,14069.0,train
Jet Airways,2019-03-15,Mumbai,Hyderabad,BOM → HYD,2022-01-05 15:50:00,2022-01-05 17:20:00,1h 30m,non-stop,In-flight meal not included,2470.0,train
IndiGo,2019-04-24,Kolkata,Banglore,CCU → BLR,2022-01-05 20:20:00,2022-01-05 22:55:00,2h 35m,non-stop,No info,4804.0,train
Air India,2019-03-15,Banglore,New Delhi,BLR → CCU → DEL,2022-01-05 05:50:00,2022-01-05 12:55:00,7h 5m,1 stop,No info,9029.0,train
IndiGo,2019-12-05,Kolkata,Banglore,CCU → BLR,2022-01-05 04:40:00,2022-01-05 07:15:00,2h 35m,non-stop,No info,4804.0,train
Jet Airways,2019-09-05,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 23:05:00,2022-05-10 19:00:00,19h 55m,2 stops,No info,15129.0,train
IndiGo,2019-03-24,Mumbai,Hyderabad,BOM → HYD,2022-01-05 19:05:00,2022-01-05 20:30:00,1h 25m,non-stop,No info,2754.0,train
Jet Airways,2019-01-04,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 21:10:00,2022-04-02 08:15:00,11h 5m,1 stop,No info,13364.0,train
IndiGo,2019-03-24,Kolkata,Banglore,CCU → MAA → BLR,2022-01-05 17:35:00,2022-01-05 22:15:00,4h 40m,1 stop,No info,6933.0,train
Jet Airways,2019-05-18,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 23:05:00,2022-05-19 12:35:00,13h 30m,2 stops,No info,15129.0,train
Multiple carriers,2019-09-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 11:25:00,2022-01-05 19:00:00,7h 35m,1 stop,No info,11200.0,train
Jet Airways,2019-05-15,Mumbai,Hyderabad,BOM → HYD,2022-01-05 02:55:00,2022-01-05 04:20:00,1h 25m,non-stop,In-flight meal not included,3210.0,train
Jet Airways,2019-06-18,Mumbai,Hyderabad,BOM → HYD,2022-01-05 10:20:00,2022-01-05 11:50:00,1h 30m,non-stop,No info,8040.0,train
Jet Airways,2019-12-06,Delhi,Cochin,DEL → NAG → BOM → COK,2022-01-05 14:35:00,2022-06-13 04:25:00,13h 50m,2 stops,In-flight meal not included,10919.0,train
IndiGo,2019-06-27,Delhi,Cochin,DEL → HYD → COK,2022-01-05 07:35:00,2022-01-05 16:10:00,8h 35m,1 stop,No info,6442.0,train
IndiGo,2019-01-04,Delhi,Cochin,DEL → COK,2022-01-05 14:20:00,2022-01-05 17:35:00,3h 15m,non-stop,No info,4729.0,train
IndiGo,2019-06-03,Delhi,Cochin,DEL → HYD → COK,2022-01-05 11:55:00,2022-01-05 22:20:00,10h 25m,1 stop,No info,6442.0,train
SpiceJet,2019-12-06,Kolkata,Banglore,CCU → BLR,2022-01-05 22:20:00,2022-06-13 00:40:00,2h 20m,non-stop,No check-in baggage included,3841.0,train
Air India,2019-03-06,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 19:45:00,2022-06-04 19:15:00,23h 30m,2 stops,No info,10441.0,train
Multiple carriers,2019-01-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:00:00,2022-01-05 21:00:00,11h,1 stop,No info,13587.0,train
Jet Airways,2019-05-15,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 20:25:00,2022-05-16 14:25:00,18h,1 stop,No info,11467.0,train
IndiGo,2019-03-03,Chennai,Kolkata,MAA → CCU,2022-01-05 13:20:00,2022-01-05 15:35:00,2h 15m,non-stop,No info,7295.0,train
SpiceJet,2019-01-05,Chennai,Kolkata,MAA → CCU,2022-01-05 09:45:00,2022-01-05 12:00:00,2h 15m,non-stop,No info,3597.0,train
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,2022-01-05 06:40:00,2022-01-05 19:15:00,12h 35m,1 stop,No info,7787.0,train
IndiGo,2019-06-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 06:40:00,2022-01-05 21:00:00,14h 20m,1 stop,No info,14871.0,train
IndiGo,2019-06-15,Chennai,Kolkata,MAA → CCU,2022-01-05 15:40:00,2022-01-05 18:25:00,2h 45m,non-stop,No info,3540.0,train
IndiGo,2019-01-06,Delhi,Cochin,DEL → HYD → COK,2022-01-05 06:50:00,2022-01-05 22:30:00,15h 40m,1 stop,No info,6442.0,train
Air Asia,2019-06-24,Banglore,Delhi,BLR → DEL,2022-01-05 11:10:00,2022-01-05 13:55:00,2h 45m,non-stop,No info,3383.0,train
Air Asia,2019-04-18,Kolkata,Banglore,CCU → BLR,2022-01-05 22:50:00,2022-04-19 01:20:00,2h 30m,non-stop,No info,4409.0,train
IndiGo,2019-09-05,Chennai,Kolkata,MAA → CCU,2022-01-05 07:55:00,2022-01-05 10:15:00,2h 20m,non-stop,No info,3850.0,train
Multiple carriers,2019-06-24,Delhi,Cochin,DEL → HYD → COK,2022-01-05 13:15:00,2022-01-05 22:30:00,9h 15m,1 stop,No info,8018.0,train
Jet Airways,2019-01-04,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 20:25:00,2022-04-02 15:05:00,18h 40m,1 stop,No info,11467.0,train
Vistara,2019-06-06,Banglore,Delhi,BLR → DEL,2022-01-05 11:30:00,2022-01-05 14:20:00,2h 50m,non-stop,No info,4668.0,train
Jet Airways,2019-06-24,Delhi,Cochin,DEL → CCU → BOM → COK,2022-01-05 17:35:00,2022-06-25 19:00:00,25h 25m,2 stops,No info,13922.0,train
Air India,2019-06-05,Mumbai,Hyderabad,BOM → HYD,2022-01-05 06:20:00,2022-01-05 07:40:00,1h 20m,non-stop,No info,3625.0,train
Air Asia,2019-05-18,Kolkata,Banglore,CCU → BLR,2022-01-05 19:55:00,2022-01-05 22:25:00,2h 30m,non-stop,No info,5989.0,train
IndiGo,2019-04-21,Banglore,Delhi,BLR → DEL,2022-01-05 04:00:00,2022-01-05 06:50:00,2h 50m,non-stop,No info,4423.0,train
Jet Airways,2019-06-18,Delhi,Cochin,DEL → COK,2022-01-05 09:50:00,2022-01-05 13:05:00,3h 15m,non-stop,No info,9564.0,train
Jet Airways,2019-12-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 16:30:00,2022-06-13 18:15:00,25h 45m,1 stop,In-flight meal not included,8529.0,train
Air India,2019-06-06,Kolkata,Banglore,CCU → BLR,2022-01-05 20:45:00,2022-01-05 23:20:00,2h 35m,non-stop,No info,4145.0,train
IndiGo,2019-03-05,Kolkata,Banglore,CCU → BLR,2022-01-05 17:15:00,2022-01-05 19:50:00,2h 35m,non-stop,No info,4804.0,train
IndiGo,2019-01-06,Delhi,Cochin,DEL → HYD → COK,2022-01-05 14:20:00,2022-01-05 22:30:00,8h 10m,1 stop,No info,6938.0,train
Jet Airways,2019-06-03,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 08:00:00,2022-03-07 07:40:00,23h 40m,1 stop,No info,14815.0,train
Multiple carriers,2019-06-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:30:00,2022-01-05 19:15:00,11h 45m,1 stop,No info,15077.0,train
Jet Airways,2019-06-15,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 09:40:00,2022-01-05 19:00:00,9h 20m,2 stops,No info,13014.0,train
Air India,2019-09-06,Kolkata,Banglore,CCU → IXR → DEL → BLR,2022-01-05 05:50:00,2022-01-05 20:25:00,14h 35m,2 stops,No info,11201.0,train
Jet Airways,2019-06-06,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 20:25:00,2022-06-07 18:00:00,21h 35m,1 stop,No info,12692.0,train
Multiple carriers,2019-01-06,Delhi,Cochin,DEL → HYD → COK,2022-01-05 09:45:00,2022-01-05 16:10:00,6h 25m,1 stop,No info,9646.0,train
